account_id,customer_id,account_type,account_balance,account_status,created_date
570,4984,Current,57662.99,Dormant,2025-05-03
571,3336,Savings,128824.1,Active,2022-07-20
572,3281,Credit,71273.02,Active,2020-12-04
573,1545,Credit,390974.86,Closed,2021-04-08
574,4325,Current,357978.43,Dormant,2024-12-29
575,2342,Savings,227089.3,Dormant,2017-01-24
576,179,Current,476188.87,Closed,2022-12-07
577,4906,Credit,56552.8,Active,2019-02-25
578,1702,Current,250328.17,Dormant,2025-05-07
579,2431,Credit,197599.51,Dormant,2024-04-25
580,3963,Current,69222.62,Dormant,2025-05-13
581,993,Savings,418996.34,Active,2024-04-08
582,3835,Savings,1210.98,Active,2025-03-04
583,4108,Current,210771.24,Dormant,2021-10-26
584,762,Credit,317167.14,Closed,2021-12-18
585,2996,Current,16127.72,Closed,2025-01-10
586,592,Current,44904.0,Active,2018-03-08
587,3490,Credit,8512.96,Active,2018-03-21
588,4080,Current,15768.43,Active,2017-11-06
589,275,Credit,16266.81,Dormant,2023-06-02
590,4440,Credit,348402.06,Active,2022-10-13
591,2856,Current,14396.36,Active,2023-05-09
592,4353,Credit,200111.3,Closed,2024-06-01
593,1589,Savings,94698.52,Active,2018-06-06
594,1799,Current,230273.05,Closed,2024-01-13
595,372,Savings,430759.7,Active,2024-07-31
596,4117,Current,260454.41,Closed,2020-03-22
597,2156,Savings,403255.2,Dormant,2021-03-21
598,3011,Credit,213800.31,Dormant,2022-09-01
599,2029,Savings,183520.02,Active,2022-08-12
600,419,Savings,298847.32,Closed,2015-12-28
601,1895,Current,476360.85,Active,2018-07-29
602,1918,Credit,36964.94,Dormant,2024-04-24
603,2342,Credit,187253.23,Dormant,2020-12-08
604,1527,Current,36971.38,Closed,2016-05-11
605,1899,Credit,177115.39,Active,2020-11-04
606,4814,Current,273217.09,Dormant,2017-01-04
607,691,Savings,1722.13,Dormant,2018-01-21
608,2218,Savings,125920.62,Dormant,2024-07-13
609,2531,Credit,418955.38,Closed,2016-06-13
610,2442,Savings,468684.22,Active,2020-03-20
611,4381,Current,424031.31,Dormant,2016-05-13
612,1896,Savings,13035.03,Dormant,2018-09-11
613,3087,Credit,427739.74,Active,2023-08-25
614,2494,Savings,10995.27,Dormant,2023-09-24
615,497,Savings,198994.4,Dormant,2023-07-03
616,1565,Credit,68659.86,Dormant,2016-04-29
617,2679,Current,394788.18,Closed,2019-06-07
618,1424,Current,162379.94,Closed,2016-03-26
619,4801,Savings,43955.16,Dormant,2021-03-06
620,4097,Savings,127070.63,Dormant,2025-02-08
621,1103,Current,279170.65,Dormant,2020-12-24
622,2840,Credit,373544.16,Dormant,2023-12-04
623,1134,Savings,319063.81,Active,2015-12-22
624,929,Current,263395.7,Active,2015-10-03
625,3416,Credit,182716.33,Active,2022-03-08
626,3193,Current,53223.68,Active,2023-11-15
627,1517,Savings,323235.73,Closed,2019-11-02
628,1773,Current,204193.81,Dormant,2024-05-24
629,2738,Credit,173346.59,Active,2017-02-25
630,1316,Current,268589.66,Closed,2018-11-12
631,762,Credit,376645.42,Active,2021-02-17
632,3321,Savings,27346.52,Closed,2023-12-07
633,2409,Current,92457.92,Dormant,2020-02-26
634,2104,Credit,92119.74,Dormant,2016-03-11
635,426,Credit,480654.69,Active,2018-06-28
636,3642,Credit,323571.42,Dormant,2018-01-24
637,1726,Savings,1418.28,Closed,2022-10-19
638,1334,Credit,449579.88,Active,2020-03-09
639,269,Current,232820.85,Closed,2016-06-12
640,823,Current,459477.77,Active,2024-08-10
641,3119,Current,29059.12,Closed,2019-11-08
642,1313,Credit,225068.4,Closed,2019-07-25
643,4782,Current,460658.44,Active,2020-05-14
644,1001,Current,137894.72,Active,2023-09-15
645,3395,Current,467308.98,Active,2024-04-05
646,2546,Credit,413217.28,Closed,2024-01-03
647,2618,Savings,256731.98,Dormant,2024-05-10
648,2160,Current,261416.51,Closed,2024-05-23
649,4867,Current,16401.64,Closed,2017-12-22
650,168,Current,203069.23,Dormant,2018-04-10
651,4633,Savings,410387.64,Dormant,2019-03-01
652,4398,Savings,493697.87,Closed,2023-05-31
653,4424,Current,161797.14,Dormant,2023-11-01
654,4731,Savings,54791.87,Closed,2015-12-05
655,4174,Credit,109203.49,Dormant,2025-06-02
656,3681,Credit,280237.39,Active,2024-03-09
657,1451,Savings,375827.36,Dormant,2015-11-05
658,2782,Savings,313432.33,Active,2022-06-11
659,2437,Savings,463559.54,Active,2018-08-04
660,863,Credit,401629.23,Closed,2022-12-31
661,3011,Savings,235378.09,Closed,2019-12-06
662,2473,Current,244799.45,Dormant,2022-01-24
663,4345,Current,164012.57,Active,2018-09-14
664,1519,Current,469588.87,Active,2021-12-14
665,2323,Savings,74109.31,Closed,2017-08-24
666,4500,Current,428958.55,Dormant,2019-02-19
667,4569,Credit,454992.86,Dormant,2019-05-15
668,3624,Savings,101302.05,Dormant,2019-01-10
669,1281,Credit,17183.67,Active,2020-04-10
670,4157,Current,120172.05,Closed,2018-06-10
671,3513,Savings,321181.94,Active,2025-03-11
672,2173,Current,393740.98,Active,2017-01-24
673,4955,Savings,270253.39,Dormant,2018-01-11
674,2550,Current,201204.65,Active,2018-07-15
675,1353,Credit,439567.54,Dormant,2021-01-30
676,3723,Credit,418027.7,Closed,2022-05-27
677,4840,Savings,394789.29,Dormant,2017-01-21
678,3610,Current,60754.38,Active,2021-09-29
679,3868,Current,303810.68,Dormant,2021-07-20
680,4754,Savings,225068.14,Closed,2023-02-23
681,3281,Credit,32890.07,Closed,2017-03-08
682,4912,Current,76718.33,Closed,2020-03-14
683,4988,Credit,81965.38,Active,2023-08-27
684,1392,Savings,398355.55,Active,2020-07-24
685,3062,Credit,43052.28,Closed,2023-02-16
686,2227,Credit,368305.36,Active,2018-03-10
687,4348,Credit,413163.2,Dormant,2025-01-16
688,3719,Credit,153414.42,Active,2018-09-23
689,1603,Savings,384090.59,Dormant,2018-08-06
690,4467,Credit,250772.98,Active,2024-01-04
691,99,Credit,60102.66,Active,2016-11-18
692,849,Credit,10417.03,Closed,2024-04-02
693,998,Current,72645.49,Dormant,2020-06-18
694,805,Savings,171625.26,Closed,2024-12-01
695,3321,Savings,492097.98,Closed,2022-04-22
696,1538,Savings,403423.66,Active,2022-03-09
697,4167,Credit,309607.62,Dormant,2016-10-11
698,862,Current,172252.17,Active,2018-12-09
699,93,Current,130671.39,Closed,2018-06-17
700,3657,Credit,267323.43,Dormant,2021-10-01
701,4264,Savings,55241.76,Closed,2022-02-10
702,4607,Current,72249.71,Active,2022-12-11
703,3664,Savings,195925.46,Dormant,2019-03-03
704,1105,Savings,305494.19,Dormant,2020-04-17
705,3341,Current,289667.9,Active,2016-03-07
706,1576,Savings,119411.1,Dormant,2019-07-23
707,2589,Current,329269.41,Dormant,2025-01-04
708,593,Savings,69155.93,Dormant,2025-01-25
709,4656,Savings,492467.18,Closed,2021-12-28
710,3430,Credit,371221.99,Active,2021-06-08
711,2639,Current,457563.99,Dormant,2025-08-11
712,1765,Current,404156.2,Dormant,2018-04-20
713,3410,Current,321826.55,Active,2020-08-04
714,2722,Savings,466596.24,Closed,2015-12-09
715,1430,Savings,226521.12,Active,2020-06-26
716,568,Savings,108391.3,Closed,2021-03-14
717,4012,Credit,248278.89,Active,2024-08-24
718,1210,Credit,463270.35,Closed,2018-09-15
719,1267,Savings,85562.96,Active,2023-10-02
720,907,Current,101169.37,Dormant,2024-10-24
721,749,Savings,224800.96,Closed,2019-12-30
722,1365,Savings,193650.22,Closed,2016-12-17
723,4067,Credit,496290.64,Closed,2019-11-04
724,160,Current,187339.65,Dormant,2023-06-25
725,1303,Savings,129058.66,Closed,2021-12-11
726,4043,Current,50877.58,Dormant,2025-05-22
727,2296,Savings,276164.32,Closed,2024-12-22
728,1344,Credit,120310.63,Closed,2020-11-22
729,1,Credit,401163.82,Dormant,2022-08-01
730,2132,Savings,256206.89,Closed,2017-05-12
731,3400,Credit,343490.74,Closed,2021-12-10
732,191,Current,20993.23,Active,2025-05-11
733,3558,Current,282598.02,Dormant,2017-02-19
734,4020,Credit,199181.19,Active,2017-08-12
735,3891,Current,167492.07,Dormant,2020-01-04
736,181,Credit,152243.4,Active,2019-04-15
737,3027,Current,435955.76,Dormant,2021-08-14
738,1888,Credit,313535.48,Closed,2016-01-11
739,2862,Credit,225147.5,Active,2023-07-03
740,3504,Credit,457991.64,Dormant,2023-07-24
741,836,Savings,336936.33,Active,2015-10-06
742,727,Current,131919.15,Closed,2018-11-03
743,3070,Current,480687.89,Active,2020-11-01
744,4627,Savings,477564.4,Closed,2022-02-28
745,2114,Credit,276829.95,Dormant,2016-03-25
746,4236,Current,110678.21,Dormant,2024-05-28
747,3326,Current,371924.12,Closed,2023-07-14
748,505,Credit,472190.6,Closed,2016-04-20
749,4955,Current,169219.66,Dormant,2017-01-26
750,4554,Current,70662.39,Active,2015-12-15
751,4148,Credit,272721.25,Closed,2021-06-13
752,3678,Credit,32855.04,Dormant,2021-02-20
753,4021,Savings,486109.84,Closed,2020-12-08
754,3164,Savings,179600.61,Closed,2022-08-19
755,3703,Credit,151776.63,Dormant,2023-10-21
756,3599,Credit,105131.26,Dormant,2023-05-03
757,4570,Credit,87645.75,Closed,2024-10-15
758,2851,Current,119154.51,Dormant,2024-11-27
759,2307,Current,199545.23,Active,2024-06-09
760,2566,Savings,8587.1,Closed,2025-04-04
761,1815,Current,244588.47,Closed,2019-05-04
762,601,Current,82051.34,Dormant,2018-03-17
763,212,Credit,147760.34,Dormant,2021-08-12
764,239,Credit,420432.64,Dormant,2025-01-19
765,3386,Credit,477874.68,Dormant,2022-05-02
766,1677,Current,175905.22,Closed,2024-12-04
767,3867,Savings,296182.94,Active,2017-01-05
768,3414,Current,481960.1,Closed,2024-05-28
769,2739,Credit,489418.49,Dormant,2024-05-22
770,4211,Savings,214322.56,Dormant,2021-04-16
771,4895,Current,206080.59,Dormant,2016-03-10
772,4663,Current,196156.3,Closed,2017-03-28
773,3893,Current,61943.11,Closed,2016-06-04
774,3273,Savings,336947.29,Closed,2025-07-20
775,2157,Credit,329019.1,Active,2022-09-22
776,1643,Credit,175530.39,Dormant,2022-01-04
777,2862,Credit,192400.45,Closed,2021-02-18
778,133,Savings,27326.46,Active,2019-07-18
779,4108,Current,57548.05,Closed,2020-12-19
780,4748,Credit,200542.99,Closed,2016-04-25
781,2830,Current,459723.71,Active,2019-07-30
782,642,Savings,398185.89,Closed,2022-04-07
783,2952,Current,397011.06,Dormant,2022-11-08
784,4443,Current,304252.75,Dormant,2019-05-07
785,3093,Current,29913.42,Dormant,2016-07-12
786,582,Credit,206333.64,Active,2017-11-27
787,2932,Credit,235613.52,Dormant,2021-04-05
788,1992,Savings,254878.17,Dormant,2016-04-04
789,1279,Credit,338103.84,Active,2022-12-15
790,2894,Savings,98374.74,Dormant,2018-07-25
791,3621,Credit,207817.17,Dormant,2025-03-07
792,1563,Savings,311301.72,Dormant,2020-06-30
793,770,Savings,139405.72,Active,2020-01-27
794,3778,Credit,197894.53,Active,2018-08-11
795,2589,Current,168980.12,Active,2016-03-05
796,2381,Savings,124489.0,Active,2023-10-28
797,3117,Savings,249753.03,Closed,2023-04-04
798,4445,Savings,369267.46,Closed,2020-11-06
799,2360,Savings,84361.93,Dormant,2018-09-14
800,3300,Savings,421617.1,Closed,2018-02-20
801,2929,Savings,70700.42,Closed,2018-04-19
802,2044,Savings,283787.78,Active,2023-01-26
803,621,Savings,256648.89,Closed,2017-01-19
804,2029,Current,46169.26,Active,2019-09-28
805,4171,Current,251371.88,Active,2020-04-05
806,4250,Credit,155966.86,Active,2017-03-02
807,2259,Credit,302247.26,Closed,2021-12-15
808,4944,Current,12444.04,Active,2023-09-03
809,1759,Savings,468516.73,Active,2022-02-11
810,2644,Credit,152770.78,Active,2017-06-22
811,2946,Savings,232604.06,Dormant,2021-07-25
812,1895,Savings,193936.68,Active,2022-10-19
813,2063,Savings,146429.57,Active,2017-06-25
814,1643,Credit,45137.07,Active,2025-06-21
815,1276,Current,286923.81,Closed,2020-08-25
816,3990,Current,18276.47,Active,2019-06-18
817,4509,Savings,435881.63,Closed,2024-07-03
818,3805,Savings,318034.19,Closed,2025-03-30
819,4394,Savings,306172.52,Closed,2024-07-19
820,1912,Credit,326515.15,Active,2024-08-06
821,3216,Savings,247787.35,Closed,2017-04-06
822,4253,Current,240189.67,Dormant,2022-07-30
823,4577,Current,74185.17,Closed,2022-05-31
824,4791,Current,250055.09,Active,2017-11-09
825,1995,Current,213407.43,Closed,2019-06-09
826,2715,Current,281142.13,Active,2024-12-26
827,2394,Credit,270872.83,Closed,2017-11-22
828,3979,Savings,93174.95,Dormant,2016-10-15
829,1853,Current,71814.37,Dormant,2017-04-03
830,3139,Current,326876.43,Active,2021-07-29
831,3219,Current,198262.84,Dormant,2021-08-07
832,2563,Savings,28693.27,Closed,2020-07-08
833,4069,Current,184579.71,Closed,2020-11-11
834,4623,Savings,183251.96,Closed,2016-07-03
835,4275,Current,95383.65,Dormant,2025-03-23
836,2098,Current,10226.45,Closed,2017-01-16
837,4935,Credit,198654.99,Closed,2016-02-22
838,3740,Credit,227117.84,Active,2025-06-20
839,4306,Credit,438321.6,Active,2023-08-08
840,4510,Credit,312492.27,Active,2021-08-20
841,3857,Credit,198344.89,Dormant,2021-01-15
842,3459,Savings,60308.14,Dormant,2023-11-30
843,4696,Current,159340.79,Closed,2019-03-16
844,455,Current,481077.23,Dormant,2024-05-19
845,3330,Current,4289.4,Active,2018-10-05
846,1784,Credit,81019.56,Closed,2022-03-21
847,3781,Current,388052.36,Dormant,2015-12-10
848,3295,Credit,272942.31,Dormant,2016-10-18
849,1782,Savings,262580.96,Closed,2020-03-22
850,1608,Credit,147475.67,Active,2022-09-20
851,702,Current,191360.04,Dormant,2018-07-17
852,2940,Current,95439.79,Active,2022-05-05
853,2548,Savings,8264.67,Closed,2022-02-27
854,1633,Current,248879.87,Active,2023-12-31
855,3492,Credit,52857.33,Closed,2023-11-15
856,2955,Current,465824.9,Active,2015-11-12
857,4840,Savings,265879.69,Dormant,2021-09-04
858,4061,Savings,4282.85,Dormant,2021-12-15
859,3556,Credit,315112.3,Closed,2015-09-28
860,923,Savings,482381.4,Active,2022-01-22
861,4317,Current,161885.1,Closed,2023-01-14
862,2666,Savings,414904.37,Closed,2025-06-02
863,316,Credit,224310.14,Dormant,2024-06-23
864,428,Credit,228195.05,Dormant,2016-09-09
865,4066,Current,258113.02,Closed,2020-06-30
866,2246,Savings,291964.35,Dormant,2017-09-26
867,2556,Savings,422361.29,Dormant,2019-02-07
868,2064,Current,329038.79,Dormant,2016-10-03
869,4667,Savings,444996.34,Closed,2017-08-15
870,1040,Credit,375993.96,Dormant,2016-05-17
871,2631,Credit,173490.31,Closed,2016-08-07
872,864,Credit,340353.53,Active,2023-01-03
873,4284,Savings,268792.19,Active,2025-01-19
874,2044,Savings,46416.84,Active,2025-01-30
875,3555,Credit,110106.93,Dormant,2023-01-02
876,287,Current,375192.91,Active,2024-12-25
877,3828,Current,303250.6,Active,2019-06-19
878,4120,Credit,339605.0,Closed,2017-10-05
879,3200,Savings,350110.35,Active,2021-05-22
880,2829,Savings,7841.4,Dormant,2018-06-27
881,4270,Savings,292444.5,Dormant,2024-03-12
882,3246,Credit,456671.86,Closed,2015-10-01
883,2585,Current,399590.38,Dormant,2022-08-08
884,604,Credit,365900.63,Closed,2025-06-30
885,1666,Savings,429865.89,Closed,2022-11-25
886,2765,Credit,355405.34,Active,2015-11-28
887,4333,Credit,213638.93,Active,2025-08-12
888,4323,Savings,191962.9,Dormant,2016-08-15
889,4383,Credit,381890.69,Dormant,2017-07-26
890,3751,Current,166822.01,Closed,2017-06-25
891,3077,Current,171292.66,Closed,2021-09-13
892,1124,Current,401752.08,Dormant,2019-03-22
893,3594,Credit,259840.44,Closed,2023-09-14
894,3501,Credit,284659.79,Dormant,2021-08-12
895,4683,Credit,453831.28,Closed,2024-11-17
896,4107,Current,182480.22,Closed,2020-02-27
897,4810,Current,75039.19,Closed,2020-01-06
898,872,Current,234164.64,Closed,2017-06-27
899,516,Savings,252822.7,Closed,2019-03-22
900,4051,Savings,6802.09,Active,2024-11-15
901,1174,Credit,316424.26,Closed,2016-06-08
902,549,Credit,348360.69,Active,2020-12-16
903,2316,Current,352721.81,Closed,2025-01-23
904,3669,Current,466930.84,Active,2022-10-26
905,3160,Current,489819.69,Dormant,2016-07-05
906,2506,Current,140423.54,Dormant,2025-01-02
907,1772,Savings,273467.96,Closed,2018-06-30
908,3789,Credit,31702.42,Active,2021-03-29
909,3704,Credit,439030.71,Active,2017-05-05
910,3374,Current,284645.31,Active,2023-06-18
911,3330,Credit,387292.34,Dormant,2020-05-15
912,503,Credit,146400.63,Active,2023-02-01
913,2656,Current,234667.51,Dormant,2017-07-16
914,2426,Current,46939.74,Active,2023-01-07
915,1729,Credit,346094.97,Closed,2018-11-19
916,3603,Credit,208751.55,Closed,2016-08-26
917,329,Current,118997.89,Active,2022-03-25
918,1339,Current,400891.39,Active,2023-10-02
919,940,Savings,229383.46,Active,2022-08-05
920,1207,Credit,20706.28,Active,2015-09-21
921,3720,Savings,113918.97,Closed,2019-03-15
922,1637,Credit,92079.04,Active,2022-11-05
923,1370,Savings,481775.41,Dormant,2018-07-26
924,621,Current,123643.67,Dormant,2017-11-17
925,3955,Credit,14018.11,Closed,2023-07-20
926,3111,Current,54203.04,Active,2016-10-17
927,4062,Credit,418414.29,Active,2022-02-25
928,258,Current,272099.17,Dormant,2022-02-17
929,4082,Savings,97695.16,Dormant,2025-04-24
930,2658,Current,229663.29,Active,2019-03-23
931,1997,Savings,385873.67,Active,2017-04-09
932,3467,Current,420257.75,Dormant,2021-12-10
933,2932,Current,450062.07,Active,2020-05-14
934,3666,Credit,18161.29,Active,2023-10-14
935,3936,Credit,33426.75,Dormant,2015-09-03
936,1646,Current,95124.83,Dormant,2023-03-05
937,3831,Credit,223913.45,Closed,2023-07-29
938,3441,Savings,480216.17,Closed,2024-04-04
939,4081,Savings,163601.27,Dormant,2017-12-30
940,1029,Credit,243239.44,Closed,2023-02-23
941,742,Current,118297.91,Closed,2018-04-25
942,3014,Current,415860.27,Dormant,2015-10-01
943,124,Savings,73544.26,Closed,2019-10-27
944,279,Credit,458412.72,Active,2021-04-30
945,4469,Current,474174.13,Active,2015-11-29
946,2750,Savings,342668.63,Dormant,2016-10-16
947,253,Savings,158304.02,Active,2023-11-01
948,4019,Credit,125862.88,Closed,2015-12-15
949,984,Credit,210130.98,Active,2019-04-28
950,3693,Savings,364030.08,Active,2023-10-14
951,1964,Current,37017.78,Active,2023-07-18
952,2780,Credit,451448.8,Active,2021-12-10
953,3688,Credit,225356.44,Dormant,2020-08-29
954,2896,Savings,318733.08,Closed,2019-08-23
955,3247,Credit,417620.89,Dormant,2023-11-13
956,4096,Savings,363021.41,Dormant,2020-06-23
957,3296,Current,366054.36,Dormant,2019-01-25
958,2595,Savings,73837.06,Closed,2018-02-18
959,4121,Credit,133958.54,Active,2021-05-13
960,1648,Credit,8467.64,Dormant,2022-11-12
961,3005,Savings,133349.5,Active,2015-09-26
962,4506,Credit,59003.52,Closed,2022-01-28
963,3270,Current,47936.25,Closed,2018-06-19
964,1141,Credit,205425.23,Closed,2018-03-11
965,3302,Current,371819.2,Closed,2018-10-10
966,130,Current,480022.27,Active,2018-06-29
967,3492,Current,306419.31,Active,2018-10-23
968,4166,Savings,74330.61,Closed,2024-12-31
969,996,Credit,289589.32,Closed,2015-11-29
970,1856,Current,374812.29,Closed,2016-10-18
971,4789,Current,215485.28,Active,2024-11-11
972,1197,Credit,438318.79,Closed,2016-12-29
973,4831,Credit,181057.52,Closed,2024-05-01
974,1151,Credit,453091.4,Active,2017-05-27
975,1638,Credit,428952.14,Closed,2022-12-20
976,3882,Credit,333583.34,Dormant,2025-07-25
977,1143,Credit,364139.6,Dormant,2024-03-03
978,3588,Credit,28951.33,Active,2015-11-19
979,289,Credit,418544.94,Dormant,2021-08-28
980,3321,Savings,119865.67,Active,2025-05-28
981,99,Current,289033.88,Dormant,2025-08-10
982,2504,Current,144560.01,Closed,2025-04-11
983,1156,Credit,125043.75,Closed,2020-04-22
984,4481,Savings,243849.29,Dormant,2017-05-31
985,1416,Current,140495.75,Dormant,2015-09-24
986,1984,Savings,347346.11,Closed,2015-10-12
987,721,Current,266192.26,Dormant,2016-06-24
988,4610,Current,408049.82,Closed,2018-07-01
989,1064,Savings,290853.82,Active,2019-11-23
990,1534,Current,330255.7,Closed,2016-06-08
991,3667,Savings,80856.99,Closed,2025-07-17
992,451,Current,71040.65,Dormant,2023-03-12
993,1304,Credit,254091.88,Active,2019-11-29
994,1988,Credit,62735.78,Closed,2022-05-07
995,2875,Credit,102988.78,Dormant,2019-10-02
996,4413,Savings,328172.96,Dormant,2019-08-17
997,862,Current,7708.73,Closed,2017-02-03
998,2519,Credit,227658.18,Active,2023-05-23
999,1665,Savings,111533.67,Active,2016-12-31
1000,3285,Credit,93778.61,Dormant,2017-04-28
1001,4004,Current,77629.24,Active,2020-07-27
1002,2621,Credit,46119.75,Closed,2017-08-26
1003,2756,Current,416535.58,Closed,2017-05-02
1004,1635,Credit,118002.07,Active,2025-08-10
1005,1927,Current,401005.93,Active,2022-05-04
1006,2915,Credit,135025.34,Closed,2021-10-24
1007,1839,Credit,266292.1,Dormant,2015-10-12
1008,36,Current,310253.42,Closed,2017-12-24
1009,1039,Credit,245331.48,Active,2015-11-03
1010,3331,Savings,70483.2,Dormant,2019-01-08
1011,3244,Current,409115.73,Active,2023-09-02
1012,1998,Current,199365.58,Closed,2020-05-17
1013,1991,Credit,155848.43,Dormant,2021-09-05
